Index,Order ID,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel,SKU,Category,Size,Qty,Currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
892,ORD00892,CUST00892,Male,28,26-35,2024-03-02,March,Shipped,Online,SKU0892,Electronics,L,4,INR,806,Bhopal,Delhi,645812,India,Yes
893,ORD00893,CUST00893,Male,40,36-50,2024-10-02,October,Shipped,Retail,SKU0893,Clothing,L,1,INR,589,Delhi,Rajasthan,280945,India,Yes
894,ORD00894,CUST00894,Male,40,36-50,2024-09-16,September,Cancelled,App,SKU0894,Home,S,4,INR,3059,Indore,Delhi,540026,India,No
895,ORD00895,CUST00895,Male,28,26-35,2024-10-28,October,Shipped,App,SKU0895,Electronics,S,3,INR,3481,Indore,Delhi,216023,India,No
896,ORD00896,CUST00896,Female,54,50+,2024-02-21,February,Cancelled,Retail,SKU0896,Home,S,2,INR,2932,Mumbai,Rajasthan,292558,India,No
897,ORD00897,CUST00897,Female,20,18-25,2024-08-22,August,Cancelled,App,SKU0897,Clothing,XL,3,INR,4725,Indore,Rajasthan,685487,India,Yes
898,ORD00898,CUST00898,Male,52,50+,2024-02-01,February,Delivered,Online,SKU0898,Clothing,L,1,INR,3942,Delhi,Rajasthan,950589,India,No
899,ORD00899,CUST00899,Male,32,26-35,2024-11-22,November,Cancelled,Retail,SKU0899,Clothing,S,3,INR,1943,Delhi,Maharashtra,830990,India,Yes
900,ORD00900,CUST00900,Male,44,36-50,2024-03-27,March,Returned,App,SKU0900,Clothing,XL,3,INR,1974,Delhi,Delhi,103524,India,No
901,ORD00901,CUST00901,Female,22,18-25,2024-10-27,October,Cancelled,App,SKU0901,Electronics,XL,3,INR,2683,Delhi,Delhi,209158,India,Yes
902,ORD00902,CUST00902,Male,28,26-35,2024-03-08,March,Delivered,App,SKU0902,Clothing,XL,3,INR,3735,Indore,Madhya Pradesh,147570,India,Yes
903,ORD00903,CUST00903,Male,27,26-35,2024-07-06,July,Returned,App,SKU0903,Beauty,S,1,INR,471,Delhi,Rajasthan,889762,India,Yes
904,ORD00904,CUST00904,Male,47,36-50,2024-10-05,October,Returned,Online,SKU0904,Electronics,M,1,INR,1476,Jaipur,Madhya Pradesh,753389,India,Yes
905,ORD00905,CUST00905,Female,19,18-25,2024-07-23,July,Delivered,App,SKU0905,Beauty,L,4,INR,3986,Jaipur,Madhya Pradesh,145253,India,Yes
906,ORD00906,CUST00906,Female,18,18-25,2024-04-16,April,Delivered,Retail,SKU0906,Electronics,XL,2,INR,1076,Jaipur,Maharashtra,862884,India,Yes
907,ORD00907,CUST00907,Male,45,36-50,2024-11-04,November,Shipped,App,SKU0907,Home,L,1,INR,3736,Delhi,Rajasthan,731448,India,No
908,ORD00908,CUST00908,Female,23,18-25,2024-06-17,June,Shipped,App,SKU0908,Clothing,L,1,INR,1411,Bhopal,Madhya Pradesh,377900,India,No
909,ORD00909,CUST00909,Female,59,50+,2024-07-01,July,Cancelled,Online,SKU0909,Home,L,4,INR,4562,Indore,Delhi,828679,India,Yes
910,ORD00910,CUST00910,Female,38,36-50,2024-07-23,July,Delivered,App,SKU0910,Beauty,S,2,INR,4555,Indore,Madhya Pradesh,333397,India,No
911,ORD00911,CUST00911,Female,41,36-50,2024-04-16,April,Returned,Retail,SKU0911,Home,M,3,INR,4731,Delhi,Delhi,234886,India,Yes
912,ORD00912,CUST00912,Male,43,36-50,2024-05-09,May,Shipped,Retail,SKU0912,Home,S,5,INR,2243,Jaipur,Rajasthan,466503,India,No
913,ORD00913,CUST00913,Male,39,36-50,2024-10-30,October,Shipped,Online,SKU0913,Home,XL,1,INR,191,Bhopal,Madhya Pradesh,917672,India,No
914,ORD00914,CUST00914,Female,46,36-50,2024-11-10,November,Returned,App,SKU0914,Home,XL,4,INR,3037,Bhopal,Rajasthan,836342,India,No
915,ORD00915,CUST00915,Male,42,36-50,2024-08-12,August,Shipped,App,SKU0915,Beauty,M,1,INR,3914,Jaipur,Madhya Pradesh,604848,India,No
916,ORD00916,CUST00916,Male,20,18-25,2024-08-06,August,Shipped,Online,SKU0916,Beauty,L,1,INR,3770,Bhopal,Maharashtra,702212,India,No
917,ORD00917,CUST00917,Male,55,50+,2024-12-29,December,Cancelled,Retail,SKU0917,Electronics,S,4,INR,3823,Bhopal,Delhi,768392,India,Yes
918,ORD00918,CUST00918,Female,26,26-35,2024-10-22,October,Shipped,Retail,SKU0918,Clothing,M,2,INR,594,Delhi,Maharashtra,955410,India,No
919,ORD00919,CUST00919,Male,29,26-35,2024-02-13,February,Shipped,Retail,SKU0919,Clothing,M,5,INR,2692,Indore,Maharashtra,872880,India,Yes
920,ORD00920,CUST00920,Male,50,36-50,2024-04-27,April,Delivered,Online,SKU0920,Clothing,XL,5,INR,3712,Delhi,Madhya Pradesh,283206,India,Yes
921,ORD00921,CUST00921,Male,43,36-50,2024-07-09,July,Returned,Online,SKU0921,Electronics,M,3,INR,2984,Bhopal,Madhya Pradesh,257622,India,No
922,ORD00922,CUST00922,Female,34,26-35,2024-07-04,July,Cancelled,Retail,SKU0922,Clothing,XL,2,INR,4197,Delhi,Maharashtra,672388,India,No
923,ORD00923,CUST00923,Female,41,36-50,2024-03-21,March,Shipped,Retail,SKU0923,Electronics,L,5,INR,2192,Indore,Maharashtra,107693,India,No
924,ORD00924,CUST00924,Male,30,26-35,2024-03-04,March,Returned,Retail,SKU0924,Electronics,M,3,INR,3201,Bhopal,Delhi,841134,India,Yes
925,ORD00925,CUST00925,Male,39,36-50,2024-05-14,May,Shipped,Online,SKU0925,Electronics,L,2,INR,1732,Jaipur,Maharashtra,214637,India,No
926,ORD00926,CUST00926,Female,26,26-35,2024-03-22,March,Shipped,Online,SKU0926,Electronics,M,3,INR,3044,Jaipur,Rajasthan,297397,India,No
927,ORD00927,CUST00927,Male,55,50+,2024-01-04,January,Cancelled,Online,SKU0927,Electronics,S,1,INR,1947,Indore,Madhya Pradesh,491776,India,Yes
928,ORD00928,CUST00928,Female,19,18-25,2024-10-14,October,Cancelled,App,SKU0928,Electronics,XL,2,INR,4452,Indore,Maharashtra,942850,India,No
929,ORD00929,CUST00929,Male,40,36-50,2024-04-11,April,Cancelled,Online,SKU0929,Clothing,S,2,INR,220,Bhopal,Delhi,580296,India,Yes
930,ORD00930,CUST00930,Female,34,26-35,2024-11-05,November,Delivered,Retail,SKU0930,Beauty,XL,5,INR,2685,Mumbai,Rajasthan,944998,India,No
931,ORD00931,CUST00931,Male,51,50+,2024-07-21,July,Delivered,Online,SKU0931,Clothing,S,1,INR,2947,Delhi,Madhya Pradesh,198650,India,No
932,ORD00932,CUST00932,Male,30,26-35,2024-03-18,March,Returned,Online,SKU0932,Electronics,XL,5,INR,3117,Mumbai,Madhya Pradesh,265552,India,No
933,ORD00933,CUST00933,Female,21,18-25,2024-11-08,November,Delivered,Retail,SKU0933,Electronics,M,1,INR,745,Delhi,Rajasthan,840762,India,No
934,ORD00934,CUST00934,Male,27,26-35,2024-12-16,December,Cancelled,App,SKU0934,Electronics,XL,5,INR,3882,Bhopal,Madhya Pradesh,899811,India,No
935,ORD00935,CUST00935,Female,37,36-50,2024-12-22,December,Shipped,Online,SKU0935,Clothing,XL,4,INR,2750,Mumbai,Madhya Pradesh,791366,India,Yes
936,ORD00936,CUST00936,Male,22,18-25,2024-09-27,September,Delivered,Online,SKU0936,Beauty,XL,1,INR,1865,Mumbai,Maharashtra,397121,India,No
937,ORD00937,CUST00937,Male,33,26-35,2024-01-20,January,Cancelled,App,SKU0937,Home,S,1,INR,4556,Mumbai,Maharashtra,947663,India,No
938,ORD00938,CUST00938,Female,20,18-25,2024-10-11,October,Returned,Retail,SKU0938,Clothing,L,5,INR,3934,Delhi,Rajasthan,640476,India,No
939,ORD00939,CUST00939,Male,34,26-35,2024-08-16,August,Delivered,Online,SKU0939,Clothing,M,1,INR,3069,Delhi,Madhya Pradesh,867339,India,No
940,ORD00940,CUST00940,Female,24,18-25,2024-07-15,July,Cancelled,Online,SKU0940,Beauty,S,1,INR,4352,Mumbai,Maharashtra,315255,India,Yes
941,ORD00941,CUST00941,Female,53,50+,2024-10-07,October,Shipped,Retail,SKU0941,Home,M,2,INR,1790,Delhi,Delhi,532307,India,No
942,ORD00942,CUST00942,Male,46,36-50,2024-08-30,August,Cancelled,Online,SKU0942,Home,S,4,INR,4734,Indore,Maharashtra,625127,India,No
943,ORD00943,CUST00943,Male,38,36-50,2024-12-04,December,Returned,App,SKU0943,Clothing,M,2,INR,1555,Bhopal,Madhya Pradesh,553439,India,No
944,ORD00944,CUST00944,Male,49,36-50,2024-04-05,April,Returned,App,SKU0944,Home,XL,4,INR,4016,Mumbai,Maharashtra,985018,India,No
945,ORD00945,CUST00945,Female,24,18-25,2024-11-08,November,Cancelled,Retail,SKU0945,Clothing,XL,1,INR,484,Jaipur,Maharashtra,438295,India,No
946,ORD00946,CUST00946,Male,20,18-25,2024-11-09,November,Cancelled,Retail,SKU0946,Electronics,S,4,INR,4977,Jaipur,Maharashtra,327054,India,No
947,ORD00947,CUST00947,Male,40,36-50,2024-08-30,August,Delivered,App,SKU0947,Beauty,S,4,INR,3984,Bhopal,Maharashtra,704325,India,Yes
948,ORD00948,CUST00948,Female,33,26-35,2024-05-20,May,Shipped,App,SKU0948,Clothing,L,5,INR,2649,Indore,Maharashtra,535126,India,No
949,ORD00949,CUST00949,Male,52,50+,2024-05-28,May,Delivered,App,SKU0949,Home,L,3,INR,1953,Indore,Rajasthan,826420,India,Yes
950,ORD00950,CUST00950,Female,48,36-50,2024-09-15,September,Delivered,Online,SKU0950,Beauty,XL,2,INR,4075,Indore,Maharashtra,660184,India,No
951,ORD00951,CUST00951,Female,31,26-35,2024-09-24,September,Returned,Retail,SKU0951,Beauty,M,3,INR,4826,Delhi,Madhya Pradesh,744291,India,No
952,ORD00952,CUST00952,Male,56,50+,2024-05-21,May,Shipped,App,SKU0952,Beauty,S,3,INR,310,Indore,Maharashtra,920634,India,No
953,ORD00953,CUST00953,Male,51,50+,2024-08-29,August,Shipped,App,SKU0953,Clothing,XL,4,INR,3474,Indore,Maharashtra,974949,India,Yes
954,ORD00954,CUST00954,Female,51,50+,2024-02-07,February,Delivered,Online,SKU0954,Electronics,L,4,INR,1872,Jaipur,Rajasthan,725690,India,Yes
955,ORD00955,CUST00955,Male,27,26-35,2024-03-17,March,Cancelled,Online,SKU0955,Clothing,S,4,INR,3310,Indore,Madhya Pradesh,818641,India,Yes
956,ORD00956,CUST00956,Male,48,36-50,2024-02-15,February,Cancelled,Retail,SKU0956,Beauty,S,3,INR,2526,Indore,Delhi,411254,India,No
957,ORD00957,CUST00957,Male,29,26-35,2024-01-13,January,Delivered,App,SKU0957,Clothing,M,4,INR,1134,Bhopal,Delhi,338979,India,No
958,ORD00958,CUST00958,Male,46,36-50,2024-08-06,August,Cancelled,App,SKU0958,Clothing,XL,3,INR,2834,Delhi,Madhya Pradesh,446625,India,No
959,ORD00959,CUST00959,Male,40,36-50,2024-12-20,December,Delivered,Online,SKU0959,Home,M,4,INR,1142,Bhopal,Madhya Pradesh,341306,India,No
960,ORD00960,CUST00960,Male,18,18-25,2024-06-23,June,Cancelled,Retail,SKU0960,Electronics,XL,2,INR,2054,Bhopal,Rajasthan,257023,India,No
961,ORD00961,CUST00961,Male,27,26-35,2024-02-03,February,Returned,App,SKU0961,Home,L,3,INR,4425,Jaipur,Rajasthan,504811,India,Yes
962,ORD00962,CUST00962,Female,43,36-50,2024-07-08,July,Shipped,Retail,SKU0962,Beauty,L,2,INR,2390,Delhi,Delhi,852655,India,No
963,ORD00963,CUST00963,Female,22,18-25,2024-12-26,December,Returned,App,SKU0963,Electronics,M,1,INR,3785,Indore,Madhya Pradesh,808353,India,Yes
964,ORD00964,CUST00964,Female,29,26-35,2024-08-14,August,Shipped,Online,SKU0964,Electronics,L,4,INR,4433,Jaipur,Rajasthan,870786,India,Yes
965,ORD00965,CUST00965,Female,59,50+,2024-12-10,December,Shipped,Online,SKU0965,Clothing,S,5,INR,1708,Jaipur,Madhya Pradesh,784046,India,No
966,ORD00966,CUST00966,Female,51,50+,2024-11-14,November,Delivered,Retail,SKU0966,Clothing,M,1,INR,1221,Delhi,Maharashtra,827826,India,Yes
967,ORD00967,CUST00967,Female,38,36-50,2024-01-25,January,Returned,Retail,SKU0967,Beauty,XL,5,INR,1511,Delhi,Madhya Pradesh,572828,India,Yes
968,ORD00968,CUST00968,Male,27,26-35,2024-01-30,January,Returned,Online,SKU0968,Clothing,L,4,INR,946,Mumbai,Madhya Pradesh,253833,India,Yes
969,ORD00969,CUST00969,Female,50,36-50,2024-12-09,December,Shipped,App,SKU0969,Electronics,S,4,INR,3099,Delhi,Delhi,574749,India,No
970,ORD00970,CUST00970,Male,59,50+,2024-07-15,July,Cancelled,App,SKU0970,Home,M,1,INR,2830,Delhi,Delhi,108006,India,No
971,ORD00971,CUST00971,Female,52,50+,2024-11-29,November,Returned,Online,SKU0971,Beauty,M,1,INR,165,Jaipur,Madhya Pradesh,284061,India,Yes
972,ORD00972,CUST00972,Male,49,36-50,2024-05-31,May,Cancelled,Retail,SKU0972,Electronics,L,4,INR,3434,Bhopal,Delhi,538651,India,No
973,ORD00973,CUST00973,Female,31,26-35,2024-10-16,October,Shipped,Retail,SKU0973,Electronics,XL,4,INR,4155,Mumbai,Rajasthan,271455,India,No
974,ORD00974,CUST00974,Female,20,18-25,2024-04-11,April,Cancelled,Online,SKU0974,Home,M,1,INR,1424,Delhi,Maharashtra,604610,India,No
975,ORD00975,CUST00975,Female,50,36-50,2024-12-04,December,Returned,Retail,SKU0975,Electronics,M,5,INR,4692,Delhi,Madhya Pradesh,827062,India,No
976,ORD00976,CUST00976,Female,54,50+,2024-03-11,March,Delivered,Online,SKU0976,Electronics,S,4,INR,2786,Mumbai,Madhya Pradesh,154196,India,No
977,ORD00977,CUST00977,Male,50,36-50,2024-04-29,April,Delivered,App,SKU0977,Clothing,L,5,INR,4943,Indore,Rajasthan,924705,India,No
978,ORD00978,CUST00978,Male,19,18-25,2024-01-06,January,Delivered,Retail,SKU0978,Electronics,S,3,INR,2488,Indore,Madhya Pradesh,301446,India,No
979,ORD00979,CUST00979,Female,33,26-35,2024-09-03,September,Cancelled,App,SKU0979,Home,M,1,INR,2765,Bhopal,Rajasthan,782125,India,No
980,ORD00980,CUST00980,Male,55,50+,2024-10-02,October,Shipped,Retail,SKU0980,Clothing,XL,4,INR,1657,Delhi,Madhya Pradesh,875777,India,No
981,ORD00981,CUST00981,Female,50,36-50,2024-07-23,July,Cancelled,App,SKU0981,Clothing,M,1,INR,3031,Bhopal,Maharashtra,266894,India,Yes
982,ORD00982,CUST00982,Female,29,26-35,2024-03-23,March,Cancelled,Online,SKU0982,Electronics,M,5,INR,2708,Mumbai,Madhya Pradesh,366238,India,No
983,ORD00983,CUST00983,Male,18,18-25,2024-02-01,February,Cancelled,App,SKU0983,Home,M,1,INR,1548,Delhi,Rajasthan,137401,India,Yes
984,ORD00984,CUST00984,Female,44,36-50,2024-02-07,February,Returned,Online,SKU0984,Home,L,5,INR,1708,Indore,Maharashtra,953223,India,Yes
985,ORD00985,CUST00985,Female,47,36-50,2024-02-01,February,Shipped,Retail,SKU0985,Beauty,XL,3,INR,1452,Delhi,Delhi,879475,India,Yes
986,ORD00986,CUST00986,Male,28,26-35,2024-05-12,May,Returned,App,SKU0986,Beauty,S,3,INR,2099,Bhopal,Rajasthan,171895,India,Yes
987,ORD00987,CUST00987,Male,25,18-25,2024-03-24,March,Delivered,Retail,SKU0987,Beauty,L,5,INR,2012,Bhopal,Delhi,996480,India,Yes
988,ORD00988,CUST00988,Female,52,50+,2024-07-03,July,Returned,Online,SKU0988,Electronics,S,3,INR,3179,Bhopal,Delhi,279305,India,No
989,ORD00989,CUST00989,Female,46,36-50,2024-10-19,October,Cancelled,Online,SKU0989,Home,S,5,INR,538,Bhopal,Maharashtra,690443,India,No
990,ORD00990,CUST00990,Female,47,36-50,2024-10-15,October,Returned,Retail,SKU0990,Beauty,L,1,INR,1336,Jaipur,Madhya Pradesh,502297,India,No
991,ORD00991,CUST00991,Male,31,26-35,2024-07-17,July,Cancelled,Online,SKU0991,Clothing,S,1,INR,4533,Mumbai,Maharashtra,570744,India,No
992,ORD00992,CUST00992,Male,41,36-50,2024-12-21,December,Cancelled,App,SKU0992,Home,L,4,INR,4661,Delhi,Maharashtra,911485,India,No
993,ORD00993,CUST00993,Female,40,36-50,2024-05-27,May,Returned,Online,SKU0993,Beauty,M,3,INR,4553,Bhopal,Rajasthan,689965,India,No
994,ORD00994,CUST00994,Male,58,50+,2024-03-26,March,Shipped,Retail,SKU0994,Clothing,M,2,INR,4341,Bhopal,Maharashtra,425141,India,Yes
995,ORD00995,CUST00995,Female,57,50+,2024-09-21,September,Cancelled,Retail,SKU0995,Beauty,XL,1,INR,781,Indore,Madhya Pradesh,123724,India,No
996,ORD00996,CUST00996,Female,57,50+,2024-07-14,July,Cancelled,App,SKU0996,Beauty,M,2,INR,2837,Indore,Madhya Pradesh,503739,India,Yes
997,ORD00997,CUST00997,Female,21,18-25,2024-02-03,February,Cancelled,Online,SKU0997,Electronics,L,1,INR,3075,Mumbai,Rajasthan,193115,India,Yes
998,ORD00998,CUST00998,Female,50,36-50,2024-01-12,January,Delivered,App,SKU0998,Electronics,M,1,INR,1572,Bhopal,Rajasthan,251016,India,Yes
999,ORD00999,CUST00999,Male,23,18-25,2024-08-04,August,Shipped,App,SKU0999,Electronics,XL,1,INR,1236,Jaipur,Delhi,178742,India,No
1000,ORD01000,CUST01000,Female,50,36-50,2024-12-09,December,Cancelled,App,SKU1000,Clothing,L,2,INR,3425,Jaipur,Delhi,519774,India,No
1001,ORD01001,CUST01001,Female,34,26-35,2024-10-09,October,Delivered,Online,SKU1001,Electronics,L,2,INR,2617,Indore,Madhya Pradesh,692008,India,Yes
1002,ORD01002,CUST01002,Male,26,26-35,2024-09-21,September,Shipped,App,SKU1002,Clothing,S,5,INR,1548,Indore,Maharashtra,580588,India,Yes
1003,ORD01003,CUST01003,Female,26,26-35,2024-08-24,August,Delivered,Retail,SKU1003,Clothing,XL,4,INR,2874,Bhopal,Maharashtra,205406,India,No
1004,ORD01004,CUST01004,Female,33,26-35,2024-03-19,March,Returned,Retail,SKU1004,Clothing,XL,3,INR,1729,Mumbai,Rajasthan,980597,India,No
1005,ORD01005,CUST01005,Male,50,36-50,2024-02-15,February,Delivered,App,SKU1005,Electronics,S,5,INR,634,Delhi,Maharashtra,198656,India,Yes
1006,ORD01006,CUST01006,Female,31,26-35,2024-01-07,January,Shipped,App,SKU1006,Clothing,S,3,INR,4579,Jaipur,Delhi,957382,India,No
1007,ORD01007,CUST01007,Male,27,26-35,2024-12-20,December,Returned,Retail,SKU1007,Home,L,5,INR,1720,Indore,Rajasthan,606340,India,Yes
1008,ORD01008,CUST01008,Female,22,18-25,2024-03-15,March,Shipped,App,SKU1008,Electronics,L,4,INR,2506,Indore,Delhi,405490,India,No
1009,ORD01009,CUST01009,Female,25,18-25,2024-02-06,February,Shipped,App,SKU1009,Home,L,2,INR,2213,Indore,Delhi,579762,India,No
1010,ORD01010,CUST01010,Male,24,18-25,2024-12-05,December,Cancelled,Retail,SKU1010,Electronics,XL,1,INR,3623,Mumbai,Delhi,147523,India,Yes
1011,ORD01011,CUST01011,Female,32,26-35,2024-11-06,November,Shipped,Retail,SKU1011,Beauty,S,3,INR,4496,Bhopal,Maharashtra,223662,India,No
1012,ORD01012,CUST01012,Male,20,18-25,2024-02-18,February,Returned,Online,SKU1012,Beauty,M,1,INR,309,Delhi,Maharashtra,293573,India,No
1013,ORD01013,CUST01013,Male,49,36-50,2024-11-29,November,Returned,Retail,SKU1013,Beauty,S,3,INR,2055,Delhi,Maharashtra,803940,India,No
1014,ORD01014,CUST01014,Male,39,36-50,2024-09-30,September,Returned,Retail,SKU1014,Home,XL,5,INR,3297,Jaipur,Delhi,229075,India,Yes
1015,ORD01015,CUST01015,Male,60,50+,2024-07-27,July,Returned,App,SKU1015,Home,S,1,INR,4516,Jaipur,Madhya Pradesh,683800,India,Yes
1016,ORD01016,CUST01016,Male,29,26-35,2024-11-14,November,Delivered,Online,SKU1016,Clothing,M,2,INR,974,Bhopal,Delhi,331935,India,Yes
1017,ORD01017,CUST01017,Female,48,36-50,2024-03-22,March,Delivered,Online,SKU1017,Home,M,3,INR,2302,Indore,Rajasthan,747915,India,No
1018,ORD01018,CUST01018,Male,38,36-50,2024-02-05,February,Shipped,App,SKU1018,Home,L,1,INR,2181,Bhopal,Rajasthan,647367,India,Yes
1019,ORD01019,CUST01019,Female,52,50+,2024-11-16,November,Delivered,Retail,SKU1019,Clothing,S,3,INR,4004,Indore,Delhi,955432,India,Yes
1020,ORD01020,CUST01020,Female,59,50+,2024-01-27,January,Cancelled,Retail,SKU1020,Home,L,2,INR,4183,Bhopal,Maharashtra,399632,India,No
1021,ORD01021,CUST01021,Female,38,36-50,2024-03-03,March,Shipped,App,SKU1021,Beauty,XL,5,INR,3447,Jaipur,Maharashtra,374077,India,No
1022,ORD01022,CUST01022,Male,23,18-25,2024-01-21,January,Delivered,Online,SKU1022,Clothing,XL,1,INR,902,Jaipur,Madhya Pradesh,296649,India,No
1023,ORD01023,CUST01023,Male,22,18-25,2024-02-05,February,Delivered,App,SKU1023,Electronics,M,1,INR,4211,Jaipur,Delhi,991069,India,No
1024,ORD01024,CUST01024,Female,32,26-35,2024-06-09,June,Cancelled,App,SKU1024,Electronics,S,4,INR,1236,Delhi,Madhya Pradesh,794254,India,No
1025,ORD01025,CUST01025,Male,34,26-35,2024-09-11,September,Shipped,Retail,SKU1025,Clothing,XL,5,INR,3905,Indore,Maharashtra,257589,India,No
1026,ORD01026,CUST01026,Male,51,50+,2024-04-13,April,Shipped,App,SKU1026,Beauty,L,2,INR,2265,Mumbai,Maharashtra,930047,India,Yes
1027,ORD01027,CUST01027,Female,23,18-25,2024-10-30,October,Shipped,App,SKU1027,Clothing,M,3,INR,3350,Mumbai,Rajasthan,133746,India,Yes
1028,ORD01028,CUST01028,Female,54,50+,2024-12-10,December,Shipped,Online,SKU1028,Beauty,S,1,INR,4425,Indore,Delhi,927684,India,Yes
1029,ORD01029,CUST01029,Male,54,50+,2024-02-19,February,Returned,Retail,SKU1029,Beauty,M,3,INR,3910,Mumbai,Rajasthan,392120,India,Yes
1030,ORD01030,CUST01030,Female,50,36-50,2024-03-25,March,Returned,App,SKU1030,Electronics,M,2,INR,370,Mumbai,Maharashtra,695333,India,No
1031,ORD01031,CUST01031,Male,49,36-50,2024-05-19,May,Returned,Retail,SKU1031,Clothing,M,2,INR,1606,Jaipur,Rajasthan,406484,India,No
1032,ORD01032,CUST01032,Female,18,18-25,2024-09-26,September,Cancelled,Retail,SKU1032,Clothing,M,1,INR,1493,Delhi,Delhi,716497,India,No
1033,ORD01033,CUST01033,Female,55,50+,2024-06-15,June,Returned,App,SKU1033,Clothing,XL,2,INR,1553,Mumbai,Rajasthan,999844,India,Yes
1034,ORD01034,CUST01034,Male,28,26-35,2024-11-27,November,Delivered,Retail,SKU1034,Clothing,L,5,INR,3281,Bhopal,Rajasthan,619551,India,No
1035,ORD01035,CUST01035,Male,20,18-25,2024-06-30,June,Delivered,Retail,SKU1035,Home,S,4,INR,4382,Bhopal,Maharashtra,811236,India,No
1036,ORD01036,CUST01036,Female,54,50+,2024-01-05,January,Cancelled,Online,SKU1036,Electronics,L,3,INR,2194,Bhopal,Maharashtra,308315,India,Yes
1037,ORD01037,CUST01037,Male,48,36-50,2024-08-10,August,Delivered,App,SKU1037,Beauty,S,5,INR,3407,Bhopal,Delhi,385940,India,Yes
1038,ORD01038,CUST01038,Male,24,18-25,2024-09-06,September,Shipped,App,SKU1038,Electronics,S,1,INR,2810,Bhopal,Delhi,562682,India,Yes
1039,ORD01039,CUST01039,Male,30,26-35,2024-04-08,April,Shipped,App,SKU1039,Clothing,S,4,INR,4224,Bhopal,Madhya Pradesh,720565,India,No
1040,ORD01040,CUST01040,Female,52,50+,2024-03-22,March,Cancelled,Retail,SKU1040,Home,XL,4,INR,2041,Bhopal,Madhya Pradesh,129176,India,No
1041,ORD01041,CUST01041,Male,22,18-25,2024-07-21,July,Returned,Retail,SKU1041,Home,L,1,INR,1383,Jaipur,Delhi,284585,India,Yes
1042,ORD01042,CUST01042,Female,40,36-50,2024-01-24,January,Delivered,App,SKU1042,Electronics,L,4,INR,657,Jaipur,Maharashtra,134146,India,No
1043,ORD01043,CUST01043,Female,24,18-25,2024-07-16,July,Returned,App,SKU1043,Clothing,M,4,INR,3602,Indore,Rajasthan,652640,India,No
1044,ORD01044,CUST01044,Female,32,26-35,2024-08-16,August,Cancelled,Online,SKU1044,Clothing,M,2,INR,3082,Indore,Maharashtra,438188,India,Yes
1045,ORD01045,CUST01045,Male,25,18-25,2024-12-07,December,Returned,Online,SKU1045,Home,XL,4,INR,3552,Jaipur,Maharashtra,948118,India,Yes
1046,ORD01046,CUST01046,Male,18,18-25,2024-05-07,May,Shipped,App,SKU1046,Home,M,3,INR,3306,Mumbai,Maharashtra,775855,India,No
1047,ORD01047,CUST01047,Male,28,26-35,2024-11-27,November,Delivered,Online,SKU1047,Electronics,M,3,INR,2383,Jaipur,Maharashtra,686890,India,Yes
1048,ORD01048,CUST01048,Female,30,26-35,2024-08-11,August,Returned,Online,SKU1048,Home,M,2,INR,2622,Indore,Maharashtra,510130,India,No
1049,ORD01049,CUST01049,Female,27,26-35,2024-07-18,July,Delivered,Online,SKU1049,Beauty,S,1,INR,699,Delhi,Madhya Pradesh,498888,India,No
1050,ORD01050,CUST01050,Female,58,50+,2024-01-07,January,Cancelled,Online,SKU1050,Home,L,1,INR,2646,Bhopal,Madhya Pradesh,217564,India,No
1051,ORD01051,CUST01051,Male,56,50+,2024-03-25,March,Shipped,Online,SKU1051,Beauty,L,3,INR,3057,Bhopal,Maharashtra,567235,India,Yes
1052,ORD01052,CUST01052,Female,32,26-35,2024-04-10,April,Cancelled,Retail,SKU1052,Beauty,L,3,INR,3459,Mumbai,Madhya Pradesh,674192,India,Yes
1053,ORD01053,CUST01053,Female,20,18-25,2024-04-14,April,Cancelled,Retail,SKU1053,Electronics,S,2,INR,1493,Delhi,Rajasthan,703270,India,No
1054,ORD01054,CUST01054,Male,24,18-25,2024-10-21,October,Shipped,Online,SKU1054,Beauty,S,1,INR,4077,Mumbai,Maharashtra,228411,India,No
